customer_id,name,flight_id,phone_number,booking_id,age,email,airline_name,departure_city,arrival_city,departure_date,ticket_price,class,booking_date,status,payment_method,additional_services,departure_time,arrival_time
76753042,John Warren,AK-MumAhm,7935896462,82964161,30,hilljoseph@example.org,Akasa Air,Mumbai,Ahmadabad,2025-02-01,6937.61,Economy,2024-03-21,Canceled,Debit Card,,15:15,17:55
66541243,Allison Silva,AK-KolInd,9166847266,18371525,66,blakebennett@example.net,Akasa Air,Kolkata,Indore,2024-12-01,4682.16,Economy,2024-03-10,Confirmed,UPI,,15:55,18:35
42053049,Natalie Olson,SJ-KolGoa,8887504655,78143184,40,davisbenjamin@example.org,Spice Jet,Kolkata,Goa,2024-12-07,4951.84,Economy,2024-06-22,Pending,Debit Card,Meal Preference,16:00,18:55
34180225,Brian Ray,IN-KolAhm,6580796765,67613477,52,fgomez@example.net,Indigo,Kolkata,Ahmadabad,2025-01-14,6118.12,Business,2024-02-01,Pending,Credit Card,,11:05,14:00
31439640,Anthony Bryant,IN-NewPun,8757809852,27380383,74,jilljohnston@example.org,Indigo,New Delhi,Pune,2024-12-10,6682.48,Economy,2024-08-02,Canceled,Credit Card,Meal Preference,16:45,19:40
40170595,Kathryn Fisher,SJ-MumCha,8994571863,23463157,57,christopher46@example.org,Spice Jet,Mumbai,Chandigarh,2024-12-17,4781.63,Business,2024-10-13,Canceled,Credit Card,,18:05,21:00
29625852,Angela Kane,AK-MumInd,9800832271,52641834,27,xwebb@example.org,Akasa Air,Mumbai,Indore,2025-01-06,7215.98,Business,2024-02-08,Confirmed,Credit Card,Extra Baggage,13:55,16:35
40797231,Andrew Evans,AK-MumPun,9992189963,45578330,65,coxjoshua@example.net,Akasa Air,Mumbai,Pune,2025-01-14,5817.57,Business,2024-02-11,Canceled,Debit Card,Meal Preference,13:35,16:15
44969084,Thomas Romero,AI-CheCha,8851880719,90682967,70,judithmoody@example.org,Air India,Chennai,Chandigarh,2025-02-03,4316.86,Business,2024-01-04,Pending,Credit Card,Extra Baggage,09:45,12:30
55825543,Alan Downs,AK-MumGoa,9720553268,46605024,77,rosscathy@example.com,Akasa Air,Mumbai,Goa,2024-12-16,5531.03,Economy,2024-03-28,Confirmed,Credit Card,Meal Preference,14:35,17:15
32364610,Sean Reed,AI-MumHyd,8531638736,43098011,68,davenportwilliam@example.org,Air India,Mumbai,Hyderabad,2025-01-03,6268.28,Business,2024-03-25,Canceled,Debit Card,,16:45,19:30
66392261,Kimberly Clayton,AI-ChePun,9582697596,13121538,34,dbaker@example.com,Air India,Chennai,Pune,2024-12-06,5970.21,Economy,2024-10-24,Confirmed,Debit Card,Extra Baggage,11:45,14:30
67534037,Susan Jones,AI-BenGoa,6372415312,94339307,44,megan27@example.net,Air India,Bengaluru,Goa,2024-12-30,5190.14,Economy,2024-03-07,Canceled,Debit Card,Extra Baggage,07:15,10:00
29188654,Richard Oconnor,IN-MumPun,8777473358,77808270,40,samuel39@example.net,Indigo,Mumbai,Pune,2024-12-23,4013.24,Economy,2024-05-13,Confirmed,Credit Card,Extra Baggage,14:45,17:40
62807169,Brian Roberson,IN-KolHyd,6478412777,10919773,58,leebarbara@example.com,Indigo,Kolkata,Hyderabad,2025-01-07,5257.99,Business,2024-02-25,Pending,Debit Card,Meal Preference,12:05,15:00
26138613,Julie Zimmerman,AI-MumPun,8923071492,33787112,73,davidturner@example.com,Air India,Mumbai,Pune,2025-01-03,6229.79,Economy,2024-10-14,Canceled,Credit Card,Extra Baggage,17:45,20:30
38258441,Brianna Allen,AK-NewInd,9557520454,22291398,22,goldenangela@example.com,Akasa Air,New Delhi,Indore,2025-02-11,6438.09,Business,2024-02-13,Confirmed,UPI,Meal Preference,11:55,14:35
46165835,Kim Anderson,AK-CheAhm,6018235576,20856135,28,melissaglenn@example.net,Akasa Air,Chennai,Ahmadabad,2025-02-13,6076.88,Economy,2024-06-30,Canceled,Credit Card,,19:15,21:55
27114091,Trevor Thompson,AK-KolHyd,7602160301,42736206,19,saundersabigail@example.org,Akasa Air,Kolkata,Hyderabad,2025-01-19,4691.87,Business,2024-02-22,Canceled,Debit Card,Meal Preference,16:15,18:55
50683037,Matthew Moon,AK-BenPun,8421718514,52905616,22,tiffanybailey@example.com,Akasa Air,Bengaluru,Pune,2025-01-30,5144.06,Economy,2024-07-16,Canceled,Credit Card,Extra Baggage,19:35,22:15
46441808,Mr. Danny Ward,AK-CheAhm,7304864993,78708576,29,ryangeorge@example.org,Akasa Air,Chennai,Ahmadabad,2025-01-15,5526.54,Business,2024-08-06,Pending,UPI,,19:15,21:55
71792370,Mary Moyer,IN-MumGoa,7637353031,11410391,67,walterjoshua@example.com,Indigo,Mumbai,Goa,2025-02-13,4171.85,Economy,2024-07-28,Pending,Credit Card,,13:45,16:40
21125072,Carly Sullivan,AK-KolInd,9971302561,54306711,23,wlopez@example.org,Akasa Air,Kolkata,Indore,2025-02-09,5339.19,Economy,2024-02-04,Pending,UPI,Meal Preference,15:55,18:35
53705249,Jamie Roberts,AI-KolAhm,7084311872,65187749,23,lisasparks@example.org,Air India,Kolkata,Ahmadabad,2025-01-17,5385.09,Economy,2024-08-16,Canceled,Credit Card,Extra Baggage,12:15,15:00
33349089,Chad Brooks,SJ-KolPun,9125735298,92534147,64,dennisdavid@example.com,Spice Jet,Kolkata,Pune,2024-12-16,5940.69,Business,2024-01-17,Pending,UPI,Meal Preference,17:15,20:10
39586666,Justin Stewart,AK-MumAhm,7001639059,23829234,75,brian36@example.net,Akasa Air,Mumbai,Ahmadabad,2024-12-22,4145.11,Economy,2024-11-05,Confirmed,Credit Card,Meal Preference,15:15,17:55
31359045,Mrs. Danielle Salazar,SJ-CheGoa,8717050012,54881549,61,sean23@example.net,Spice Jet,Chennai,Goa,2025-02-13,6706.89,Business,2024-01-09,Pending,Debit Card,,13:30,16:25
51218289,Jason Brewer,IN-BenPun,8291576305,73115622,30,ucampbell@example.com,Indigo,Bengaluru,Pune,2024-12-12,4023.82,Economy,2024-05-06,Canceled,Credit Card,Extra Baggage,08:45,11:40
23115707,Stacey Martin,SJ-MumInd,7450816669,61041510,76,zstrong@example.org,Spice Jet,Mumbai,Indore,2025-02-08,5299.7,Business,2024-01-26,Confirmed,UPI,,19:20,22:15
43069522,John Guzman,AK-CheGoa,9267268809,34414533,55,goodwinvictoria@example.net,Akasa Air,Chennai,Goa,2024-12-10,6804.92,Economy,2024-01-09,Canceled,Credit Card,Meal Preference,18:35,21:15
37633170,Tiffany Richardson,IN-ChePun,8831923021,19759145,23,andrea37@example.com,Indigo,Chennai,Pune,2024-12-24,7109.6,Business,2024-02-22,Pending,Credit Card,Extra Baggage,10:45,13:40
45777001,Frances Jones,SJ-MumInd,6117023684,10466555,40,wilsonjason@example.org,Spice Jet,Mumbai,Indore,2025-01-06,5051.35,Economy,2024-01-22,Pending,Credit Card,Extra Baggage,19:20,22:15
32876367,Erin Lopez,AI-NewAhm,8541605323,53769855,33,kylegoodwin@example.org,Air India,New Delhi,Ahmadabad,2024-12-06,6972.91,Business,2024-01-17,Pending,Debit Card,Extra Baggage,18:15,21:00
45549337,Lori Martinez,AK-KolAhm,7228422083,83498757,41,zalvarez@example.net,Akasa Air,Kolkata,Ahmadabad,2025-01-03,6439.71,Business,2024-02-10,Confirmed,Credit Card,Extra Baggage,17:15,19:55
40241702,Kevin Robertson,SJ-BenAhm,6082554132,12889841,75,kblair@example.net,Spice Jet,Bengaluru,Ahmadabad,2025-01-05,4488.95,Economy,2024-07-16,Canceled,Debit Card,Extra Baggage,10:10,13:05
59055154,Brandy Hernandez,AK-BenInd,9289375026,69310305,61,fowlerwhitney@example.org,Akasa Air,Bengaluru,Indore,2024-12-18,5463.36,Economy,2024-08-27,Confirmed,Debit Card,Extra Baggage,19:55,22:35
49214336,David Hodge,IN-MumGoa,8773712400,76010004,68,kpearson@example.net,Indigo,Mumbai,Goa,2025-01-28,6215.95,Business,2024-05-05,Pending,Credit Card,Extra Baggage,13:45,16:40
47740595,Andrea Brown,AI-KolPun,6310929091,88539958,72,ymiddleton@example.com,Air India,Kolkata,Pune,2025-01-22,6276.6,Business,2024-05-01,Confirmed,Debit Card,Extra Baggage,14:45,17:30
41128352,April Wolf,IN-ChePun,8534252657,76009882,66,yburns@example.com,Indigo,Chennai,Pune,2025-01-02,5456.88,Economy,2024-02-19,Confirmed,Credit Card,Meal Preference,10:45,13:40
73981654,Melissa Hayes,IN-KolPun,9757658121,67630247,52,alexlopez@example.net,Indigo,Kolkata,Pune,2024-12-04,4066.75,Economy,2024-02-21,Pending,UPI,,12:45,15:40
63501444,Justin Hill,AI-MumInd,8566746099,13660927,22,smithpaula@example.org,Air India,Mumbai,Indore,2025-01-13,7020.96,Economy,2024-08-14,Confirmed,UPI,,17:15,20:00
62539537,Tiffany Smith,SJ-MumAhm,6980481866,14621349,61,hannah38@example.com,Spice Jet,Mumbai,Ahmadabad,2025-01-11,4296.84,Economy,2024-03-16,Confirmed,UPI,,17:40,20:35
79755149,Timothy Hogan,AK-NewCha,8496725878,37284421,36,ecamacho@example.org,Akasa Air,New Delhi,Chandigarh,2024-12-24,7700.31,Business,2024-08-10,Canceled,Credit Card,Meal Preference,12:55,15:35
47421625,Daniel Santos,AI-MumHyd,6770983819,52985922,27,waltonamy@example.com,Air India,Mumbai,Hyderabad,2025-01-26,4232.67,Economy,2024-10-18,Confirmed,Debit Card,Meal Preference,16:45,19:30
45446908,Isabella Taylor,AK-NewPun,7059098440,38929704,55,jessica41@example.com,Akasa Air,New Delhi,Pune,2024-12-28,4988.82,Economy,2024-09-10,Canceled,UPI,Extra Baggage,11:35,14:15
32719531,Kimberly Delacruz,AI-KolPun,8207133284,11181273,23,ginawatson@example.com,Air India,Kolkata,Pune,2025-01-14,4335.64,Economy,2024-09-27,Pending,Debit Card,,14:45,17:30
56561325,Edwin Waters,SJ-NewGoa,8142700729,95715313,71,olucero@example.com,Spice Jet,New Delhi,Goa,2025-01-15,5440.3,Business,2024-07-30,Pending,Credit Card,,21:00,23:55
28584612,Dana Mcconnell,SJ-KolGoa,6362804653,14179299,52,donaldgallagher@example.net,Spice Jet,Kolkata,Goa,2024-12-11,6366.62,Economy,2024-06-29,Canceled,UPI,,16:00,18:55
45320127,Kelsey Burch,AK-MumPun,9363537596,64122863,64,christopher75@example.com,Akasa Air,Mumbai,Pune,2025-02-09,7482.39,Business,2024-10-24,Canceled,Credit Card,Meal Preference,13:35,16:15
33611415,Cheryl Harris,AK-BenGoa,9516344229,68500717,28,rebeccaharrington@example.com,Akasa Air,Bengaluru,Goa,2025-01-01,5030.92,Business,2024-03-02,Confirmed,Debit Card,,20:35,23:15
43701167,James Davis,IN-ChePun,6928591371,64765195,33,tiffany66@example.com,Indigo,Chennai,Pune,2025-01-07,6858.97,Economy,2024-02-23,Pending,UPI,Extra Baggage,10:45,13:40
44789628,Lee Townsend,AI-BenInd,6642852057,91240663,69,xmartin@example.org,Air India,Bengaluru,Indore,2025-02-01,5331.01,Economy,2024-02-01,Canceled,Debit Card,,08:15,11:00
65811104,Ronald Rose,AI-MumInd,7838142430,68445340,27,toddclark@example.org,Air India,Mumbai,Indore,2025-02-13,7100.86,Economy,2024-02-13,Pending,UPI,Extra Baggage,17:15,20:00
64917898,David Chavez,AI-MumCha,6523939352,64490629,19,whitakerpaul@example.org,Air India,Mumbai,Chandigarh,2025-02-08,7222.0,Economy,2024-09-08,Pending,UPI,Meal Preference,15:45,18:30
66183892,Janet Henry,SJ-BenGoa,9652339255,41831908,54,sallyholloway@example.net,Spice Jet,Bengaluru,Goa,2025-02-04,4709.62,Business,2024-05-27,Canceled,Debit Card,Extra Baggage,11:00,13:55
65175581,Mark Espinoza,SJ-CheAhm,6430139591,84508780,66,berryashley@example.com,Spice Jet,Chennai,Ahmadabad,2025-01-18,5289.51,Economy,2024-02-06,Pending,Debit Card,Meal Preference,12:40,15:35
51831394,Patricia Davidson,AK-MumHyd,9230218495,86503632,22,sallyprice@example.net,Akasa Air,Mumbai,Hyderabad,2025-01-11,4910.05,Business,2024-04-19,Pending,UPI,Meal Preference,14:15,16:55
28916448,Daniel Henderson,SJ-BenCha,8574807772,53586647,46,jilljohnson@example.org,Spice Jet,Bengaluru,Chandigarh,2025-01-06,4899.21,Economy,2024-05-01,Canceled,Debit Card,Meal Preference,10:35,13:30
52377372,Jennifer Ayala,AI-MumCha,9060085778,16043804,28,harperjose@example.com,Air India,Mumbai,Chandigarh,2025-02-13,5323.77,Economy,2024-11-07,Confirmed,Credit Card,,15:45,18:30
52693475,Miss Linda Moore PhD,IN-NewAhm,8348444376,27528882,46,thompsonchristian@example.com,Indigo,New Delhi,Ahmadabad,2025-02-07,4002.36,Business,2024-11-04,Canceled,Debit Card,Extra Baggage,15:05,18:00
69924776,Jordan Gilmore,SJ-CheAhm,8424531751,69427543,75,mchen@example.com,Spice Jet,Chennai,Ahmadabad,2025-02-11,7306.05,Economy,2024-09-12,Canceled,Debit Card,,12:40,15:35
25737484,April Sutton,IN-BenAhm,7633927298,63930263,66,bensonamy@example.org,Indigo,Bengaluru,Ahmadabad,2025-01-15,6386.05,Economy,2024-04-07,Canceled,UPI,,07:05,10:00
78992487,Stephanie Eaton,IN-CheHyd,6972773787,53200917,36,sarah05@example.net,Indigo,Chennai,Hyderabad,2024-12-21,5410.26,Economy,2024-04-09,Canceled,Credit Card,Extra Baggage,10:05,13:00
38536635,Robert Kennedy,AK-MumCha,9519170460,67102025,64,hwarner@example.org,Akasa Air,Mumbai,Chandigarh,2024-12-02,5160.72,Economy,2024-01-06,Confirmed,Debit Card,Extra Baggage,14:55,17:35
24822984,Susan Thomas,AK-BenPun,9088192347,49936692,20,vblack@example.org,Akasa Air,Bengaluru,Pune,2025-02-01,4514.59,Business,2024-04-24,Confirmed,Credit Card,Extra Baggage,19:35,22:15
41807265,Michael Foster,AK-BenPun,7062319336,82454890,57,colewilliam@example.com,Akasa Air,Bengaluru,Pune,2025-01-27,4405.39,Economy,2024-02-23,Confirmed,Credit Card,Meal Preference,19:35,22:15
51001608,Bobby Horton,IN-KolCha,9553099870,99992417,24,browndarren@example.net,Indigo,Kolkata,Chandigarh,2025-01-13,7447.46,Business,2024-05-12,Pending,Debit Card,Extra Baggage,11:25,14:20
26298841,Jeffrey Shaw,IN-CheInd,7034029242,89408207,73,christinawalton@example.org,Indigo,Chennai,Indore,2025-02-11,7572.54,Economy,2024-08-18,Pending,UPI,,10:25,13:20
31233286,Sally Osborne,IN-MumPun,7363560647,14545956,26,elizabeth69@example.com,Indigo,Mumbai,Pune,2024-12-30,4658.19,Economy,2024-03-08,Canceled,UPI,Meal Preference,14:45,17:40
24385216,Scott Garcia,AI-NewPun,7551845184,29438187,39,williamsjerry@example.net,Air India,New Delhi,Pune,2025-01-25,5267.93,Economy,2024-08-09,Canceled,UPI,Meal Preference,20:45,23:30
43673868,Michelle Johnson,AK-MumPun,8566034869,71364771,71,perezphilip@example.com,Akasa Air,Mumbai,Pune,2024-12-16,4404.61,Business,2024-06-07,Confirmed,UPI,Meal Preference,13:35,16:15
74835164,Doris Pierce,AI-KolCha,9271071575,41627861,26,ghill@example.com,Air India,Kolkata,Chandigarh,2025-02-03,5638.41,Business,2024-07-01,Confirmed,Debit Card,Meal Preference,12:45,15:30
30023273,Brooke Ramos,AK-BenGoa,8067611083,23127377,24,barnessarah@example.org,Akasa Air,Bengaluru,Goa,2025-02-13,5118.52,Business,2024-08-20,Canceled,UPI,Meal Preference,20:35,23:15
21027981,Jennifer Barrera,AI-KolInd,7437452952,28411635,79,riverarachel@example.net,Air India,Kolkata,Indore,2024-12-20,5093.57,Economy,2024-08-09,Canceled,Credit Card,Extra Baggage,14:15,17:00
63110148,Joshua Dodson,AK-CheAhm,6775785627,63075394,43,maxwellgonzalez@example.com,Akasa Air,Chennai,Ahmadabad,2025-02-09,4149.95,Business,2024-10-24,Confirmed,Debit Card,,19:15,21:55
46063086,Lauren Bush,SJ-KolHyd,8910794878,10291731,36,scook@example.net,Spice Jet,Kolkata,Hyderabad,2025-01-19,6327.73,Business,2024-04-15,Confirmed,Debit Card,,16:25,19:20
57653381,Travis Brown,IN-NewCha,8606999999,42617932,32,mthomas@example.net,Indigo,New Delhi,Chandigarh,2024-12-27,4785.87,Business,2024-07-08,Confirmed,UPI,,15:25,18:20
23467672,Dylan Shepherd,AK-MumHyd,8118304612,37814479,57,vincentgonzalez@example.com,Akasa Air,Mumbai,Hyderabad,2025-02-09,7937.46,Business,2024-09-18,Canceled,Credit Card,Meal Preference,14:15,16:55
26552976,Joshua Morgan,SJ-BenPun,9419367206,18855672,61,collinssusan@example.org,Spice Jet,Bengaluru,Pune,2025-01-05,7976.93,Business,2024-05-09,Confirmed,UPI,,12:15,15:10
34154199,William Gonzalez,AK-MumHyd,9300357458,33540679,77,jessica78@example.org,Akasa Air,Mumbai,Hyderabad,2025-01-06,6802.64,Business,2024-09-19,Pending,Credit Card,Extra Baggage,14:15,16:55
42507331,Dan Miller,AK-KolHyd,9978754736,94545410,39,martinezjeremy@example.org,Akasa Air,Kolkata,Hyderabad,2024-12-25,6175.23,Economy,2024-10-25,Confirmed,Debit Card,Meal Preference,16:15,18:55
66785828,Dr. Lori Harper,AK-CheGoa,8623348227,73887310,43,tyler82@example.org,Akasa Air,Chennai,Goa,2025-01-13,5011.62,Economy,2024-01-19,Confirmed,UPI,Extra Baggage,18:35,21:15
45731775,Scott Murphy,SJ-BenInd,6161543505,97448733,49,jamie57@example.org,Spice Jet,Bengaluru,Indore,2025-01-04,5917.47,Economy,2024-04-06,Pending,UPI,Extra Baggage,11:50,14:45
57887443,Scott Giles,AK-MumAhm,8441139251,13043537,57,urowe@example.net,Akasa Air,Mumbai,Ahmadabad,2025-01-07,5970.47,Business,2024-11-02,Confirmed,UPI,Meal Preference,15:15,17:55
50646209,Dr. Timothy Rodriguez,IN-NewCha,6535484705,82426909,44,bdavenport@example.net,Indigo,New Delhi,Chandigarh,2024-12-27,6436.56,Business,2024-01-19,Pending,UPI,Extra Baggage,15:25,18:20
40187492,Brett Thomas,AK-MumGoa,9866819170,68872753,65,rickyolson@example.com,Akasa Air,Mumbai,Goa,2025-01-26,7288.81,Economy,2024-11-02,Pending,Credit Card,,14:35,17:15
23539742,Cody Shaw,IN-KolAhm,6100357391,27905862,63,jamessellers@example.org,Indigo,Kolkata,Ahmadabad,2025-01-02,4681.05,Business,2024-02-20,Confirmed,Credit Card,Meal Preference,11:05,14:00
28039517,Jennifer Clark,AK-BenInd,6770285417,36709727,41,alexanderlawrence@example.net,Akasa Air,Bengaluru,Indore,2024-12-16,6536.82,Business,2024-02-25,Canceled,Debit Card,Meal Preference,19:55,22:35
66762739,Chloe Watson,IN-MumGoa,7898914180,52059417,35,elizabeth00@example.net,Indigo,Mumbai,Goa,2025-02-06,7553.74,Business,2024-06-03,Pending,Credit Card,Extra Baggage,13:45,16:40
32168956,Andrew Clark,IN-BenGoa,6211703768,67775214,75,hgreene@example.org,Indigo,Bengaluru,Goa,2025-02-12,7911.83,Economy,2024-06-14,Canceled,UPI,Meal Preference,07:45,10:40
22668631,Anthony Escobar,SJ-KolAhm,8652210359,62067401,61,curtiswong@example.net,Spice Jet,Kolkata,Ahmadabad,2024-12-31,4188.6,Economy,2024-01-29,Pending,Debit Card,,15:10,18:05
71557674,Angela Rodriguez,IN-NewPun,9539381559,24583586,28,clopez@example.net,Indigo,New Delhi,Pune,2024-12-14,6533.11,Economy,2024-07-23,Pending,Debit Card,Meal Preference,16:45,19:40
73786840,Jeffrey Flynn,SJ-CheInd,8347307205,42396283,34,nicholas71@example.net,Spice Jet,Chennai,Indore,2024-12-16,6668.14,Economy,2024-07-20,Confirmed,Credit Card,,14:20,17:15
59259353,Stephanie Burns,AK-BenInd,7686267464,80662893,63,timothy85@example.org,Akasa Air,Bengaluru,Indore,2024-12-30,4802.56,Economy,2024-10-27,Pending,UPI,Meal Preference,19:55,22:35
56867023,Matthew Anderson,IN-NewInd,7299762281,72116325,71,lucasalicia@example.com,Indigo,New Delhi,Indore,2025-01-31,5270.93,Business,2024-07-21,Canceled,UPI,Extra Baggage,16:25,19:20
53104713,Laura Casey,IN-CheGoa,9186632552,72210595,21,cdavies@example.net,Indigo,Chennai,Goa,2024-12-17,5679.65,Business,2024-06-24,Confirmed,UPI,Meal Preference,09:45,12:40
34417867,John Brown,SJ-CheHyd,7352843645,15629404,24,vlee@example.org,Spice Jet,Chennai,Hyderabad,2024-12-11,4602.11,Business,2024-04-21,Canceled,Credit Card,,13:55,16:50
64628514,David Baker,AI-KolCha,7934159049,27103334,42,emilycruz@example.net,Air India,Kolkata,Chandigarh,2025-01-06,6194.29,Business,2024-02-04,Confirmed,UPI,Meal Preference,12:45,15:30
28405628,Stephanie Berry,SJ-MumHyd,8607301936,10870967,70,janettaylor@example.org,Spice Jet,Mumbai,Hyderabad,2024-12-09,5301.16,Economy,2024-01-09,Canceled,Credit Card,Extra Baggage,18:55,21:50
45735757,Claudia Jensen,AK-NewGoa,8491417759,59800487,58,mahoneyalexa@example.net,Akasa Air,New Delhi,Goa,2025-01-29,7903.62,Economy,2024-07-28,Confirmed,Credit Card,Extra Baggage,12:35,15:15
74327081,Hector Valdez,SJ-MumHyd,6978998020,92824903,59,pruittelizabeth@example.net,Spice Jet,Mumbai,Hyderabad,2025-01-25,7191.95,Economy,2024-09-22,Canceled,UPI,Meal Preference,18:55,21:50
72613204,Bailey Clark,IN-MumHyd,6837916142,50423725,19,wstewart@example.org,Indigo,Mumbai,Hyderabad,2025-02-03,5752.61,Economy,2024-06-25,Pending,Credit Card,Meal Preference,14:05,17:00
62312696,Virginia Wells,AK-KolCha,9058106550,91074983,57,michelleoneal@example.org,Akasa Air,Kolkata,Chandigarh,2025-01-31,7540.86,Business,2024-09-14,Canceled,Credit Card,Extra Baggage,16:55,19:35
34180668,Rhonda Delacruz,IN-CheHyd,7565502529,56526403,73,andersoncolleen@example.com,Indigo,Chennai,Hyderabad,2024-12-16,7814.41,Economy,2024-07-25,Confirmed,UPI,Meal Preference,10:05,13:00
71991931,Danielle Ayers,IN-KolCha,6495038938,22837057,30,oscargraham@example.com,Indigo,Kolkata,Chandigarh,2024-12-28,7542.48,Economy,2024-02-14,Pending,Debit Card,Meal Preference,11:25,14:20
65650065,Katrina Ross,SJ-MumInd,7159849024,36685457,65,carl96@example.com,Spice Jet,Mumbai,Indore,2025-01-08,4649.86,Economy,2024-08-10,Canceled,Debit Card,Extra Baggage,19:20,22:15
48619173,Richard Smith,AK-MumCha,9138632860,95293463,27,frostvalerie@example.net,Akasa Air,Mumbai,Chandigarh,2025-02-06,6448.65,Business,2024-02-28,Canceled,Debit Card,Meal Preference,14:55,17:35
36156809,Jesus Wallace,SJ-BenAhm,6947591864,40214415,42,tonya43@example.org,Spice Jet,Bengaluru,Ahmadabad,2025-01-20,5304.1,Business,2024-01-22,Canceled,Debit Card,Extra Baggage,10:10,13:05
46780407,James Avery,AK-MumHyd,6670838872,48777177,30,smithjohn@example.org,Akasa Air,Mumbai,Hyderabad,2024-12-16,5296.34,Business,2024-01-01,Canceled,UPI,Extra Baggage,14:15,16:55
78625228,Carlos Bright,IN-CheGoa,8499083427,49988739,27,melissa07@example.net,Indigo,Chennai,Goa,2025-01-08,7892.59,Business,2024-06-10,Canceled,UPI,,09:45,12:40
56274883,Glenn Tucker,AI-CheCha,9029838670,98322776,66,michellelee@example.org,Air India,Chennai,Chandigarh,2025-02-03,5692.1,Business,2024-04-20,Pending,Credit Card,,09:45,12:30
64877877,Terri Cooper,IN-KolCha,7812480910,35238511,24,andrew00@example.net,Indigo,Kolkata,Chandigarh,2025-02-12,6881.06,Business,2024-05-21,Confirmed,Credit Card,Extra Baggage,11:25,14:20
47451093,Troy Figueroa,AI-ChePun,7006934648,64040029,43,kimfrederick@example.net,Air India,Chennai,Pune,2025-01-18,6495.06,Business,2024-05-28,Canceled,UPI,Extra Baggage,11:45,14:30
76304612,Sarah Hicks,AI-NewAhm,8141079377,78389428,28,fergusonmandy@example.net,Air India,New Delhi,Ahmadabad,2024-12-13,5185.58,Business,2024-01-18,Confirmed,UPI,,18:15,21:00
55008291,Sean Shea,SJ-NewGoa,6653344398,64274329,29,fitzgeraldamanda@example.com,Spice Jet,New Delhi,Goa,2024-12-31,7862.96,Business,2024-02-22,Canceled,Debit Card,,21:00,23:55
37961530,Donna Fry,IN-CheAhm,7361923790,79201404,71,wilsonkelli@example.org,Indigo,Chennai,Ahmadabad,2025-01-04,4953.43,Economy,2024-09-08,Canceled,Debit Card,,09:05,12:00
62813230,Emily Simmons,SJ-CheGoa,8339020318,53245712,55,patrick26@example.org,Spice Jet,Chennai,Goa,2024-12-29,4643.55,Economy,2024-05-22,Canceled,UPI,Meal Preference,13:30,16:25
78378213,Joseph Sutton,IN-NewInd,8171026997,90801780,28,ethan46@example.org,Indigo,New Delhi,Indore,2024-12-20,6443.65,Economy,2024-09-05,Confirmed,Debit Card,,16:25,19:20
36714787,Lawrence Green,SJ-KolAhm,7724457243,49544172,55,cjones@example.net,Spice Jet,Kolkata,Ahmadabad,2025-02-09,6335.43,Business,2024-09-30,Confirmed,Credit Card,Extra Baggage,15:10,18:05
50951358,Tara George,AK-NewGoa,7882808106,98937504,63,hchristian@example.net,Akasa Air,New Delhi,Goa,2025-01-07,5226.22,Business,2024-02-04,Confirmed,Credit Card,Extra Baggage,12:35,15:15
32049104,Melinda Cook,AK-NewInd,9473778109,22572121,59,christopheringram@example.com,Akasa Air,New Delhi,Indore,2024-12-01,4398.09,Business,2024-10-10,Pending,UPI,,11:55,14:35
28986178,Wendy Walker,IN-KolAhm,8327336329,59928796,72,matthew93@example.org,Indigo,Kolkata,Ahmadabad,2025-01-18,4865.42,Business,2024-03-06,Confirmed,UPI,,11:05,14:00
29871636,David Morris,AK-MumInd,8453612146,74489771,39,kinganna@example.net,Akasa Air,Mumbai,Indore,2024-12-25,4239.63,Economy,2024-08-21,Canceled,Debit Card,Extra Baggage,13:55,16:35
30477152,Patricia Higgins,AK-MumCha,8956544428,50054192,40,donald99@example.net,Akasa Air,Mumbai,Chandigarh,2024-12-30,4186.96,Business,2024-01-23,Confirmed,Debit Card,Extra Baggage,14:55,17:35
50963898,Paige Roberts,AK-KolCha,6318050824,57161297,57,maria08@example.net,Akasa Air,Kolkata,Chandigarh,2024-12-28,5480.16,Business,2024-03-09,Confirmed,Debit Card,Extra Baggage,16:55,19:35
36775991,Tiffany Williams,IN-NewCha,7463316548,80028629,61,mercadobrian@example.org,Indigo,New Delhi,Chandigarh,2024-12-22,7386.75,Business,2024-09-11,Pending,UPI,,15:25,18:20
58222985,Angela Wheeler,SJ-NewCha,8111041166,63888977,69,townsenddavid@example.org,Spice Jet,New Delhi,Chandigarh,2025-02-07,4927.56,Economy,2024-07-08,Pending,Credit Card,Meal Preference,20:35,23:30
53416462,Eric Gross,AK-BenInd,8169854625,95872572,76,lwiley@example.net,Akasa Air,Bengaluru,Indore,2024-12-18,4120.27,Economy,2024-11-09,Canceled,Debit Card,Extra Baggage,19:55,22:35
27842435,Charles Johnson,IN-NewHyd,8949001231,36241824,42,keitherik@example.org,Indigo,New Delhi,Hyderabad,2025-01-29,4210.84,Business,2024-05-10,Pending,Credit Card,,16:05,19:00
66035629,Matthew Hays,AK-CheAhm,8981707194,94874402,68,morrisjason@example.net,Akasa Air,Chennai,Ahmadabad,2024-12-21,6450.42,Business,2024-09-15,Confirmed,UPI,,19:15,21:55
23733211,Melissa Gonzalez,AK-MumHyd,8284402388,53969549,59,kmiller@example.org,Akasa Air,Mumbai,Hyderabad,2024-12-30,7548.26,Business,2024-03-18,Confirmed,Debit Card,Meal Preference,14:15,16:55
